ProgramId,CollegeId,ProgramName,CollegeName,City,Level,QsWorldRanking,UsNewsRanking
49871,432,Bachelor of Arts in Philosophy,"University at Albany, State University of New York",Albany,Undergraduate,,
49872,432,Bachelor of Arts in Physics,"University at Albany, State University of New York",Albany,Undergraduate,,
49873,432,Bachelor of Science in Physics,"University at Albany, State University of New York",Albany,Undergraduate,,
49874,432,Bachelor of Arts in Psychology,"University at Albany, State University of New York",Albany,Undergraduate,,
49875,432,Minor in Psychology,"University at Albany, State University of New York",Albany,Undergraduate,,
49876,432,Minor in Public Health,"University at Albany, State University of New York",Albany,Undergraduate,,
49877,432,Bachelor of Arts in Public Policy and Management,"University at Albany, State University of New York",Albany,Undergraduate,,
49878,432,Bachelor of Arts in Religious Studies,"University at Albany, State University of New York",Albany,Undergraduate,,
49879,432,Bachelor of Arts in Social Welfare,"University at Albany, State University of New York",Albany,Undergraduate,,
49880,432,Bachelor of Arts in Sociology,"University at Albany, State University of New York",Albany,Undergraduate,,
49881,432,Minor in Sociology,"University at Albany, State University of New York",Albany,Undergraduate,,
49882,432,Bachelor of Arts in Spanish,"University at Albany, State University of New York",Albany,Undergraduate,,
49883,432,Bachelor of Arts in Theatre,"University at Albany, State University of New York",Albany,Undergraduate,,
49884,432,Bachelor of Arts in Urban Studies and Planning,"University at Albany, State University of New York",Albany,Undergraduate,,
49885,433,Master of Business Administration,University of North America,Fairfax,Graduate,,
49886,433,Master of Science in Accounting and Finance,University of North America,Fairfax,Graduate,,
49887,433,Master of Science in Hospitality Management,University of North America,Fairfax,Graduate,,
49888,433,Master of Science in Management and Data Analytics,University of North America,Fairfax,Graduate,,
49889,433,Master of Science in Educational and Instructional Technology,University of North America,Fairfax,Graduate,,
